"","d","sent_n"
"578",4,20
"579",1,20
"580",2,20
"581",5,20
"582",1,20
"583",7,20
"584",4,20
"585",3,20
"586",2,20
"587",1,20
"588",1,20
"589",3,20
"590",7,20
"591",2,20
"592",7,20
"593",4,20
"594",1,20
"595",1,20
"596",1,20
"597",2,20
"598",10,20
"599",4,20
"600",19,20
"601",4,20
"602",3,20
"603",2,20
"604",1,20
"605",1,20
"606",18,20
"607",10,20
"608",1,20
"609",4,20
"610",1,20
"611",1,20
"612",8,20
"613",1,20
"614",2,20
"615",10,20
"616",2,20
"617",1,20
"618",1,20
"619",3,20
"620",3,20
"621",2,20
"622",1,20
"623",1,20
"624",1,20
"625",1,20
"626",1,20
"627",1,20
"628",2,20
"629",3,20
"630",10,20
"631",1,20
"632",12,20
"633",1,20
"634",5,20
"635",10,20
"636",2,20
"637",1,20
"638",2,20
"639",1,20
"640",2,20
"641",3,20
"642",1,20
"643",2,20
"644",4,20
"645",3,20
"646",1,20
"647",1,20
"648",1,20
"649",1,20
"650",4,20
"651",1,20
"652",2,20
"653",1,20
"654",1,20
"655",1,20
"656",1,20
"657",3,20
"658",7,20
"659",1,20
"660",1,20
"661",2,20
"662",1,20
"663",1,20
"664",1,20
"665",2,20
"666",5,20
"667",1,20
"668",1,20
"669",7,20
"670",5,20
"671",4,20
"672",5,20
"673",1,20
"674",1,20
"675",10,20
"676",1,20
"677",1,20
"678",1,20
"679",2,20
"680",5,20
"681",1,20
"682",2,20
"683",3,20
"684",3,20
"685",1,20
"686",1,20
"687",2,20
"688",1,20
"689",1,20
"690",12,20
"691",4,20
"692",1,20
"693",2,20
"694",11,20
"695",1,20
"696",2,20
"697",2,20
"698",1,20
"699",1,20
"700",1,20
"701",1,20
"702",9,20
"703",1,20
"704",4,20
"705",1,20
"706",1,20
"707",9,20
"708",4,20
"709",1,20
"710",1,20
"711",2,20
"712",15,20
"713",1,20
"714",1,20
"715",3,20
"716",1,20
"717",1,20
"718",3,20
"719",1,20
"720",1,20
"721",3,20
"722",1,20
"723",15,20
"724",1,20
"725",1,20
"726",3,20
"727",1,20
"728",1,20
"729",1,20
"730",1,20
"731",5,20
"732",1,20
"733",1,20
"734",1,20
"735",1,20
"736",1,20
"737",7,20
"738",3,20
"739",7,20
"740",3,20
"741",1,20
"742",1,20
"743",1,20
"744",1,20
"745",1,20
"746",7,20
"747",2,20
"748",14,20
"749",1,20
"750",1,20
"751",1,20
"752",1,20
"753",1,20
"754",2,20
"755",2,20
"756",2,20
"757",3,20
"758",6,20
"759",10,20
"760",2,20
"761",6,20
"762",3,20
"763",1,20
"764",9,20
"765",3,20
"766",3,20
"767",2,20
"768",1,20
"769",2,20
"770",1,20
"771",7,20
"772",1,20
"773",2,20
"774",1,20
"775",3,20
"776",1,20
"777",1,20
"778",5,20
"779",1,20
"780",4,20
"781",1,20
"782",1,20
"783",1,20
"784",11,20
"785",5,20
"786",18,20
"787",1,20
"788",17,20
"789",2,20
"790",4,20
"791",1,20
"792",1,20
"793",1,20
"794",1,20
"795",4,20
"796",2,20
"797",1,20
"798",4,20
"799",10,20
"800",2,20
"801",4,20
"802",1,20
"803",1,20
"804",1,20
"805",1,20
"806",1,20
"807",1,20
"808",1,20
"809",1,20
"810",1,20
"811",1,20
"812",1,20
"813",1,20
"814",1,20
"815",1,20
"816",1,20
"817",1,20
"818",1,20
"819",2,20
"820",9,20
"821",1,20
"822",1,20
"823",4,20
"824",17,20
"825",1,20
"826",6,20
"827",16,20
"828",1,20
"829",3,20
"830",1,20
"831",1,20
"832",1,20
"833",1,20
"834",1,20
"835",1,20
"836",1,20
"837",1,20
"838",1,20
"839",2,20
"840",1,20
"841",7,20
"842",7,20
"843",11,20
"844",1,20
"845",1,20
"846",1,20
"847",7,20
"848",1,20
"849",6,20
"850",1,20
"851",5,20
"852",1,20
"853",3,20
"854",1,20
"855",1,20
"856",1,20
"857",1,20
"858",2,20
"859",2,20
"860",1,20
"861",9,20
"862",7,20
"863",7,20
"864",1,20
"865",1,20
"866",1,20
"867",2,20
"868",4,20
"869",3,20
"870",3,20
"871",2,20
"872",9,20
"873",1,20
"874",2,20
"875",1,20
"876",13,20
"877",3,20
"878",2,20
"879",1,20
"880",1,20
"881",3,20
"882",1,20
"883",2,20
"884",1,20
"885",7,20
"886",17,20
"887",3,20
"888",2,20
"889",1,20
"890",5,20
"891",2,20
"892",4,20
"893",1,20
"894",1,20
"895",3,20
"896",1,20
"897",1,20
"898",1,20
"899",1,20
"900",1,20
"901",1,20
"902",1,20
"903",8,20
"904",4,20
"905",5,20
"906",1,20
"907",2,20
"908",5,20
"909",1,20
"910",2,20
"911",13,20
"912",1,20
"913",1,20
"914",1,20
"915",1,20
"916",4,20
"917",7,20
"918",12,20
"919",1,20
"920",1,20
"921",2,20
"922",5,20
"923",4,20
"924",1,20
"925",1,20
"926",1,20
"927",2,20
"928",1,20
"929",7,20
"930",1,20
"931",1,20
"932",4,20
"933",1,20
"934",6,20
"935",7,20
"936",1,20
"937",1,20
"938",1,20
"939",1,20
"940",13,20
"941",8,20
"942",1,20
"943",1,20
"944",1,20
"945",6,20
"946",10,20
"947",1,20
"948",7,20
"949",9,20
"950",4,20
"951",4,20
"952",2,20
"953",8,20
"954",1,20
"955",1,20
"956",6,20
"957",1,20
"958",1,20
"959",1,20
"960",4,20
"961",12,20
"962",1,20
"963",1,20
"964",4,20
"965",1,20
"966",3,20
"967",1,20
"968",1,20
"969",1,20
"970",4,20
"971",3,20
"972",1,20
"973",3,20
"974",1,20
"975",1,20
"976",9,20
"977",2,20
"978",1,20
"979",1,20
"980",7,20
"981",8,20
"982",1,20
"983",1,20
"984",5,20
"985",3,20
"986",1,20
"987",1,20
"988",14,20
"989",5,20
"990",4,20
"991",3,20
"992",1,20
"993",5,20
"994",9,20
"995",1,20
"996",7,20
"997",1,20
"998",2,20
"999",6,20
"1000",1,20
"1001",2,20
"1002",2,20
"1003",4,20
"1004",1,20
"1005",2,20
"1006",11,20
"1007",1,20
"1008",10,20
"1009",4,20
"1010",1,20
"1011",6,20
"1012",10,20
"1013",3,20
"1014",1,20
"1015",1,20
"1016",10,20
"1017",1,20
"1018",8,20
"1019",1,20
"1020",1,20
"1021",1,20
"1022",2,20
"1023",4,20
"1024",1,20
"1025",2,20
"1026",1,20
"1027",1,20
"1028",1,20
"1029",1,20
"1030",1,20
"1031",3,20
"1032",2,20
"1033",1,20
"1034",1,20
"1035",1,20
"1036",4,20
"1037",1,20
"1038",3,20
"1039",3,20
"1040",1,20
"1041",6,20
"1042",2,20
"1043",5,20
"1044",11,20
"1045",1,20
"1046",1,20
"1047",8,20
"1048",12,20
"1049",4,20
"1050",2,20
"1051",2,20
"1052",1,20
"1053",1,20
"1054",13,20
"1055",4,20
"1056",1,20
"1057",6,20
"1058",1,20
"1059",2,20
"1060",1,20
"1061",1,20
"1062",1,20
"1063",1,20
"1064",2,20
"1065",6,20
"1066",6,20
"1067",1,20
"1068",3,20
"1069",1,20
"1070",1,20
"1071",2,20
"1072",1,20
"1073",1,20
"1074",1,20
"1075",1,20
"1076",1,20
"1077",1,20
"1078",6,20
"1079",8,20
"1080",4,20
"1081",2,20
"1082",1,20
"1083",1,20
"1084",4,20
"1085",12,20
"1086",2,20
"1087",1,20
"1088",2,20
"1089",9,20
"1090",1,20
"1091",1,20
"1092",6,20
"1093",2,20
"1094",1,20
"1095",2,20
"1096",2,20
"1097",7,20
"1098",17,20
"1099",5,20
"1100",1,20
"1101",12,20
"1102",4,20
"1103",3,20
"1104",1,20
"1105",2,20
"1106",1,20
"1107",2,20
"1108",10,20
"1109",1,20
"1110",1,20
"1111",1,20
"1112",1,20
"1113",2,20
"1114",2,20
"1115",1,20
"1116",2,20
"1117",2,20
"1118",9,20
"1119",6,20
"1120",1,20
"1121",1,20
"1122",9,20
"1123",10,20
"1124",1,20
"1125",1,20
"1126",1,20
"1127",1,20
"1128",9,20
"1129",1,20
"1130",5,20
"1131",2,20
"1132",2,20
"1133",1,20
"1134",8,20
"1135",1,20
"1136",9,20
"1137",4,20
"1138",3,20
"1139",4,20
"1140",2,20
"1141",7,20
"1142",3,20
"1143",4,20
"1144",2,20
"1145",4,20
"1146",3,20
"1147",12,20
"1148",1,20
"1149",1,20
"1150",1,20
"1151",11,20
"1152",19,20
"1153",1,20
"1154",3,20
"1155",5,20
"1156",4,20
"1157",3,20
"1158",11,20
"1159",1,20
"1160",3,20
"1161",2,20
"1162",6,20
"1163",1,20
"1164",5,20
"1165",1,20
"1166",4,20
"1167",1,20
"1168",3,20
"1169",5,20
"1170",1,20
"1171",10,20
"1172",2,20
"1173",2,20
"1174",1,20
"1175",3,20
"1176",1,20
"1177",2,20
"1178",2,20
"1179",1,20
"1180",8,20
"1181",3,20
"1182",1,20
"1183",6,20
"1184",3,20
"1185",4,20
"1186",1,20
"1187",1,20
"1188",6,20
"1189",1,20
"1190",1,20
"1191",1,20
"1192",1,20
"1193",3,20
"1194",2,20
"1195",2,20
"1196",2,20
"1197",2,20
"1198",1,20
"1199",1,20
"1200",1,20
"1201",6,20
"1202",1,20
"1203",1,20
"1204",1,20
"1205",13,20
"1206",1,20
"1207",6,20
"1208",4,20
"1209",13,20
"1210",1,20
"1211",3,20
"1212",9,20
"1213",1,20
"1214",1,20
"1215",1,20
"1216",5,20
"1217",2,20
"1218",1,20
"1219",2,20
"1220",3,20
"1221",1,20
"1222",1,20
"1223",1,20
"1224",5,20
"1225",1,20
"1226",6,20
"1227",4,20
"1228",3,20
"1229",3,20
"1230",7,20
"1231",3,20
"1232",2,20
"1233",1,20
"1234",2,20
"1235",1,20
"1236",1,20
"1237",1,20
"1238",1,20
"1239",10,20
"1240",2,20
"1241",2,20
"1242",1,20
"1243",16,20
"1244",1,20
"1245",3,20
"1246",1,20
"1247",1,20
"1248",2,20
"1249",5,20
"1250",2,20
"1251",6,20
"1252",6,20
"1253",1,20
"1254",6,20
"1255",4,20
"1256",1,20
"1257",1,20
"1258",2,20
"1259",1,20
"1260",1,20
"1261",2,20
"1262",6,20
"1263",8,20
"1264",2,20
"1265",1,20
"1266",2,20
"1267",2,20
"1268",6,20
"1269",1,20
"1270",1,20
"1271",1,20
"1272",5,20
"1273",6,20
"1274",5,20
"1275",2,20
"1276",4,20
"1277",1,20
"1278",2,20
"1279",3,20
"1280",1,20
"1281",2,20
"1282",2,20
"1283",5,20
"1284",5,20
"1285",2,20
"1286",1,20
"1287",1,20
"1288",1,20
"1289",1,20
"1290",17,20
"1291",10,20
"1292",3,20
"1293",2,20
"1294",2,20
"1295",1,20
"1296",7,20
"1297",1,20
"1298",3,20
"1299",2,20
"1300",1,20
"1301",7,20
"1302",5,20
"1303",4,20
"1304",3,20
"1305",1,20
"1306",1,20
"1307",2,20
"1308",1,20
"1309",1,20
"1310",1,20
"1311",1,20
"1312",5,20
"1313",7,20
"1314",1,20
"1315",1,20
"1316",3,20
"1317",2,20
"1318",1,20
"1319",1,20
"1320",1,20
"1321",1,20
"1322",2,20
"1323",2,20
"1324",5,20
"1325",1,20
"1326",4,20
"1327",1,20
"1328",1,20
"1329",11,20
"1330",6,20
"1331",1,20
"1332",7,20
"1333",1,20
"1334",1,20
"1335",2,20
"1336",2,20
"1337",1,20
"1338",11,20
"1339",15,20
"1340",1,20
"1341",1,20
"1342",1,20
"1343",1,20
"1344",2,20
"1345",1,20
"1346",9,20
"1347",4,20
"1348",2,20
"1349",5,20
"1350",1,20
"1351",6,20
"1352",1,20
"1353",1,20
"1354",1,20
"1355",1,20
"1356",9,20
"1357",2,20
"1358",1,20
"1359",2,20
"1360",1,20
"1361",1,20
"1362",5,20
"1363",1,20
"1364",1,20
"1365",8,20
"1366",1,20
"1367",1,20
"1368",2,20
"1369",2,20
"1370",1,20
"1371",1,20
"1372",2,20
"1373",3,20
"1374",2,20
"1375",4,20
"1376",2,20
"1377",1,20
"1378",1,20
"1379",1,20
"1380",2,20
"1381",1,20
"1382",2,20
"1383",1,20
"1384",2,20
"1385",1,20
"1386",1,20
"1387",1,20
"1388",4,20
"1389",1,20
"1390",1,20
"1391",1,20
"1392",6,20
"1393",1,20
"1394",5,20
"1395",1,20
"1396",5,20
"1397",1,20
"1398",2,20
"1399",1,20
"1400",1,20
"1401",2,20
"1402",1,20
"1403",1,20
"1404",17,20
"1405",2,20
"1406",8,20
"1407",2,20
"1408",1,20
"1409",1,20
"1410",1,20
"1411",2,20
"1412",1,20
"1413",11,20
"1414",1,20
"1415",1,20
"1416",16,20
"1417",2,20
"1418",2,20
"1419",1,20
"1420",1,20
"1421",1,20
"1422",4,20
"1423",1,20
"1424",8,20
"1425",6,20
"1426",2,20
"1427",1,20
"1428",6,20
"1429",1,20
"1430",5,20
"1431",2,20
"1432",4,20
"1433",1,20
"1434",1,20
"1435",1,20
"1436",1,20
"1437",1,20
"1438",8,20
"1439",1,20
"1440",2,20
"1441",3,20
"1442",1,20
"1443",1,20
"1444",1,20
"1445",9,20
"1446",2,20
"1447",3,20
"1448",1,20
"1449",3,20
"1450",1,20
"1451",2,20
"1452",1,20
"1453",1,20
"1454",2,20
"1455",1,20
"1456",4,20
"1457",4,20
"1458",1,20
"1459",8,20
"1460",2,20
"1461",3,20
"1462",1,20
"1463",1,20
"1464",1,20
"1465",2,20
"1466",2,20
"1467",1,20
"1468",6,20
"1469",3,20
"1470",5,20
"1471",1,20
"1472",1,20
"1473",12,20
"1474",1,20
"1475",1,20
"1476",3,20
"1477",1,20
"1478",3,20
"1479",6,20
"1480",2,20
"1481",2,20
"1482",5,20
"1483",4,20
"1484",1,20
"1485",3,20
"1486",1,20
"1487",2,20
"1488",2,20
"1489",12,20
"1490",1,20
"1491",5,20
"1492",2,20
"1493",1,20
"1494",4,20
"1495",1,20
"1496",3,20
"1497",1,20
"1498",2,20
"1499",2,20
"1500",1,20
"1501",1,20
"1502",19,20
"1503",2,20
"1504",5,20
"1505",1,20
"1506",1,20
"1507",4,20
"1508",3,20
"1509",5,20
"1510",1,20
"1511",2,20
"1512",1,20
"1513",1,20
"1514",1,20
"1515",1,20
"1516",6,20
"1517",17,20
"1518",2,20
"1519",5,20
"1520",1,20
"1521",1,20
"1522",4,20
"1523",1,20
"1524",1,20
"1525",1,20
"1526",1,20
"1527",1,20
"1528",1,20
"1529",11,20
"1530",1,20
"1531",1,20
"1532",9,20
"1533",2,20
"1534",2,20
"1535",1,20
"1536",2,20
"1537",3,20
"1538",7,20
"1539",2,20
"1540",1,20
"1541",4,20
"1542",3,20
"1543",3,20
"1544",1,20
"1545",4,20
"1546",1,20
"1547",1,20
"1548",12,20
"1549",1,20
"1550",2,20
"1551",2,20
"1552",1,20
"1553",2,20
"1554",2,20
"1555",7,20
"1556",5,20
"1557",1,20
"1558",1,20
"1559",10,20
"1560",1,20
"1561",5,20
"1562",5,20
"1563",2,20
"1564",6,20
"1565",3,20
"1566",2,20
"1567",2,20
"1568",17,20
"1569",5,20
"1570",2,20
"1571",1,20
"1572",1,20
"1573",9,20
"1574",2,20
"1575",1,20
"1576",5,20
"1577",5,20
"1578",1,20
"1579",1,20
"1580",1,20
"1581",11,20
"1582",1,20
"1583",1,20
"1584",1,20
"1585",2,20
"1586",1,20
"1587",1,20
"1588",5,20
"1589",1,20
"1590",1,20
"1591",7,20
"1592",2,20
"1593",14,20
"1594",1,20
"1595",1,20
"1596",3,20
"1597",1,20
"1598",5,20
"1599",1,20
"1600",6,20
"1601",1,20
"1602",12,20
"1603",1,20
"1604",4,20
"1605",3,20
"1606",1,20
"1607",4,20
"1608",2,20
"1609",3,20
"1610",1,20
"1611",1,20
"1612",6,20
"1613",2,20
"1614",13,20
"1615",2,20
"1616",5,20
"1617",1,20
"1618",1,20
"1619",1,20
"1620",8,20
"1621",2,20
"1622",3,20
"1623",5,20
"1624",1,20
"1625",1,20
"1626",8,20
"1627",1,20
"1628",1,20
"1629",1,20
"1630",3,20
"1631",1,20
"1632",1,20
"1633",6,20
"1634",1,20
"1635",1,20
"1636",2,20
"1637",2,20
"1638",1,20
"1639",12,20
"1640",1,20
"1641",2,20
"1642",1,20
"1643",2,20
"1644",5,20
"1645",1,20
"1646",1,20
"1647",13,20
"1648",2,20
"1649",1,20
"1650",10,20
"1651",1,20
"1652",3,20
"1653",4,20
"1654",2,20
"1655",1,20
"1656",1,20
"1657",3,20
"1658",4,20
"1659",3,20
"1660",2,20
"1661",1,20
"1662",1,20
"1663",1,20
"1664",1,20
"1665",17,20
"1666",1,20
"1667",2,20
"1668",18,20
"1669",2,20
"1670",2,20
"1671",9,20
"1672",1,20
"1673",1,20
"1674",1,20
"1675",2,20
"1676",9,20
"1677",1,20
"1678",10,20
"1679",2,20
"1680",1,20
"1681",4,20
"1682",11,20
"1683",1,20
"1684",1,20
"1685",8,20
"1686",14,20
"1687",1,20
"1688",1,20
"1689",6,20
"1690",1,20
"1691",1,20
"1692",1,20
"1693",1,20
"1694",1,20
"1695",8,20
"1696",2,20
"1697",9,20
"1698",2,20
"1699",1,20
"1700",4,20
"1701",2,20
"1702",5,20
"1703",1,20
"1704",1,20
"1705",1,20
"1706",3,20
"1707",1,20
"1708",1,20
"1709",1,20
"1710",1,20
"1711",3,20
"1712",13,20
"1713",1,20
"1714",3,20
"1715",1,20
"1716",10,20
"1717",1,20
"1718",1,20
"1719",1,20
"1720",5,20
"1721",6,20
"1722",1,20
"1723",1,20
"1724",2,20
"1725",1,20
"1726",1,20
"1727",1,20
"1728",9,20
"1729",4,20
"1730",16,20
"1731",3,20
"1732",6,20
"1733",1,20
"1734",1,20
"1735",5,20
"1736",6,20
"1737",3,20
"1738",1,20
"1739",3,20
"1740",1,20
"1741",6,20
"1742",1,20
"1743",1,20
"1744",2,20
"1745",1,20
"1746",2,20
"1747",1,20
"1748",7,20
"1749",1,20
"1750",1,20
"1751",1,20
"1752",1,20
"1753",1,20
"1754",1,20
"1755",1,20
"1756",2,20
"1757",6,20
"1758",1,20
"1759",2,20
"1760",1,20
"1761",1,20
"1762",1,20
"1763",2,20
"1764",1,20
"1765",1,20
"1766",6,20
"1767",1,20
"1768",5,20
"1769",2,20
"1770",2,20
"1771",2,20
"1772",1,20
"1773",1,20
"1774",1,20
"1775",1,20
"1776",1,20
"1777",1,20
"1778",10,20
"1779",1,20
"1780",1,20
"1781",1,20
"1782",6,20
"1783",9,20
"1784",2,20
"1785",2,20
"1786",8,20
"1787",9,20
"1788",1,20
"1789",1,20
"1790",5,20
"1791",2,20
"1792",1,20
"1793",1,20
"1794",3,20
"1795",7,20
"1796",10,20
"1797",1,20
"1798",1,20
"1799",1,20
"1800",1,20
"1801",1,20
"1802",2,20
"1803",1,20
"1804",1,20
"1805",2,20
"1806",1,20
"1807",1,20
"1808",1,20
"1809",1,20
"1810",1,20
"1811",2,20
"1812",1,20
"1813",1,20
"1814",2,20
"1815",1,20
"1816",4,20
"1817",1,20
"1818",1,20
"1819",2,20
"1820",1,20
"1821",1,20
"1822",1,20
"1823",18,20
"1824",1,20
"1825",4,20
"1826",7,20
"1827",1,20
"1828",1,20
"1829",1,20
"1830",3,20
"1831",2,20
"1832",1,20
"1833",3,20
"1834",1,20
"1835",1,20
"1836",1,20
"1837",1,20
"1838",1,20
"1839",1,20
"1840",8,20
"1841",1,20
"1842",1,20
"1843",1,20
"1844",4,20
"1845",4,20
"1846",2,20
"1847",7,20
"1848",1,20
"1849",1,20
"1850",6,20
"1851",1,20
"1852",3,20
"1853",1,20
"1854",1,20
"1855",1,20
"1856",2,20
"1857",11,20
"1858",2,20
"1859",2,20
"1860",1,20
"1861",1,20
"1862",1,20
"1863",10,20
"1864",5,20
"1865",1,20
"1866",3,20
"1867",1,20
"1868",1,20
"1869",4,20
"1870",4,20
"1871",3,20
"1872",1,20
